"PartID" "Trial" "Length" "VerbType" "Item" "Age" "Gender" "EV" "Distractor" "Subject" "Agent" "Patient" "LC" "LCC" "PC" "PCC" "AC" "EVC" "AgeGroup" "AGC" "AGCC"
"SP_P44_L4R1" 11 "Long" "NPred" 12 47 "F" 26 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P44_L4R1" 12 "Short" "NPred" 3 47 "F" 26 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -2.68725868725869 3.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 1 "Long" "Pred" 6 46 "F" 22 0 1 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 2 "Short" "NPred" 9 46 "F" 22 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 3 "Long" "Pred" 3 46 "F" 22 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 4 "Long" "NPred" 5 46 "F" 22 0 1 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 5 "Long" "NPred" 15 46 "F" 22 1 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 6 "Short" "Pred" 16 46 "F" 22 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 7 "Short" "NPred" 2 46 "F" 22 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 8 "Long" "NPred" 8 46 "F" 22 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 9 "Long" "Pred" 7 46 "F" 22 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 10 "Short" "Pred" 11 46 "F" 22 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 11 "Short" "NPred" 12 46 "F" 22 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P45_L1R2" 12 "Short" "Pred" 10 46 "F" 22 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -3.68725868725869 -0.396396396396398 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 1 "Short" "NPred" 8 39 "F" 18 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 2 "Short" "Pred" 7 39 "F" 18 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 3 "Long" "Pred" 12 39 "F" 18 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 4 "Long" "Pred" 2 39 "F" 18 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 5 "Long" "NPred" 16 39 "F" 18 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 7 "Short" "NPred" 15 39 "F" 18 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 8 "Long" "NPred" 10 39 "F" 18 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 9 "Short" "Pred" 6 39 "F" 18 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P46_L2R2" 12 "Short" "NPred" 5 39 "F" 18 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -10.6872586872587 -4.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 1 "Long" "Pred" 15 48 "F" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 2 "Short" "Pred" 12 48 "F" 28 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 3 "Short" "NPred" 16 48 "F" 28 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 4 "Long" "NPred" 6 48 "F" 28 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 5 "Long" "Pred" 5 48 "F" 28 0 1 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 7 "Short" "NPred" 10 48 "F" 28 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 8 "Long" "Pred" 8 48 "F" 28 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 9 "Short" "NPred" 11 48 "F" 28 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 10 "Long" "NPred" 7 48 "F" 28 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 11 "Long" "NPred" 3 48 "F" 28 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P47_L3R2" 12 "Short" "Pred" 9 48 "F" 28 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -1.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 1 "Short" "NPred" 9 45 "F" 28 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 2 "Short" "Pred" 10 45 "F" 28 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 3 "Long" "Pred" 7 45 "F" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 4 "Short" "Pred" 16 45 "F" 28 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 5 "Long" "NPred" 8 45 "F" 28 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 6 "Short" "NPred" 12 45 "F" 28 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 7 "Short" "Pred" 11 45 "F" 28 0 0 1 1 -0.5 -0.492921492921493 0.5 0.50965250965251 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 8 "Long" "Pred" 3 45 "F" 28 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 9 "Long" "Pred" 6 45 "F" 28 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 10 "Short" "NPred" 2 45 "F" 28 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 11 "Long" "NPred" 5 45 "F" 28 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P49_L1R1" 12 "Long" "NPred" 15 45 "F" 28 1 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -4.68725868725869 5.6036036036036 "Younger" -0.5 -0.535392535392535
"SP_P5_L1R2" 1 "Long" "Pred" 6 60 "F" 34 0 1 0 1 0.5 0.507078507078507 0.5 0.50965250965251 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 2 "Short" "NPred" 9 60 "F" 34 1 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 3 "Long" "Pred" 3 60 "F" 34 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 4 "Long" "NPred" 5 60 "F" 34 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 5 "Long" "NPred" 15 60 "F" 34 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 6 "Short" "Pred" 16 60 "F" 34 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 7 "Short" "NPred" 2 60 "F" 34 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 8 "Long" "NPred" 8 60 "F" 34 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 9 "Long" "Pred" 7 60 "F" 34 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 10 "Short" "Pred" 11 60 "F" 34 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 11 "Short" "NPred" 12 60 "F" 34 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P5_L1R2" 12 "Short" "Pred" 10 60 "F" 34 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 10.3127413127413 11.6036036036036 "Older" 0.5 0.464607464607465
"SP_P50_L2R1" 1 "Short" "Pred" 7 38 "F" 11 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 2 "Short" "NPred" 8 38 "F" 11 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 4 "Long" "Pred" 9 38 "F" 11 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 5 "Short" "Pred" 6 38 "F" 11 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 6 "Short" "Pred" 3 38 "F" 11 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 7 "Long" "NPred" 11 38 "F" 11 0 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 8 "Short" "NPred" 15 38 "F" 11 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 11 "Long" "Pred" 12 38 "F" 11 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P50_L2R1" 12 "Long" "NPred" 10 38 "F" 11 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -11.6872586872587 -11.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P51_L3R1" 1 "Short" "Pred" 2 57 "M" 24 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 2 "Short" "NPred" 10 57 "M" 24 0 1 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 3 "Short" "NPred" 11 57 "M" 24 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 4 "Long" "Pred" 15 57 "M" 24 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 5 "Short" "NPred" 16 57 "M" 24 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 6 "Long" "NPred" 6 57 "M" 24 1 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 7 "Long" "Pred" 8 57 "M" 24 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 8 "Long" "NPred" 7 57 "M" 24 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 9 "Long" "NPred" 3 57 "M" 24 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 10 "Short" "Pred" 9 57 "M" 24 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 11 "Long" "Pred" 5 57 "M" 24 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P51_L3R1" 12 "Short" "Pred" 12 57 "M" 24 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 7.31274131274131 1.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 1 "Short" "Pred" 2 64 "F" 26 0 1 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 2 "Short" "NPred" 10 64 "F" 26 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 3 "Short" "NPred" 11 64 "F" 26 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 4 "Long" "Pred" 15 64 "F" 26 0 0 1 1 0.5 0.507078507078507 0.5 0.50965250965251 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 5 "Short" "NPred" 16 64 "F" 26 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 6 "Long" "NPred" 6 64 "F" 26 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 7 "Long" "Pred" 8 64 "F" 26 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 8 "Long" "NPred" 7 64 "F" 26 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P52_L3R1" 12 "Short" "Pred" 12 64 "F" 26 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 14.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P53_L1R2" 1 "Long" "Pred" 6 37 "F" 7 0 0 1 0 0.5 0.507078507078507 0.5 0.50965250965251 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 2 "Short" "NPred" 9 37 "F" 7 0 1 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 3 "Long" "Pred" 3 37 "F" 7 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 6 "Short" "Pred" 16 37 "F" 7 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 7 "Short" "NPred" 2 37 "F" 7 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 8 "Long" "NPred" 8 37 "F" 7 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 9 "Long" "Pred" 7 37 "F" 7 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 10 "Short" "Pred" 11 37 "F" 7 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P53_L1R2" 11 "Short" "NPred" 12 37 "F" 7 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -12.6872586872587 -15.3963963963964 "Younger" -0.5 -0.535392535392535
"SP_P54_L2R2" 1 "Short" "NPred" 8 66 "M" 26 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 2 "Short" "Pred" 7 66 "M" 26 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 3 "Long" "Pred" 12 66 "M" 26 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 4 "Long" "Pred" 2 66 "M" 26 0 0 0 1 0.5 0.507078507078507 0.5 0.50965250965251 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 6 "Long" "Pred" 9 66 "M" 26 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 7 "Short" "NPred" 15 66 "M" 26 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 8 "Long" "NPred" 10 66 "M" 26 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 9 "Short" "Pred" 6 66 "M" 26 0 1 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 10 "Long" "NPred" 11 66 "M" 26 1 1 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 11 "Short" "Pred" 3 66 "M" 26 0 1 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P54_L2R2" 12 "Short" "NPred" 5 66 "M" 26 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 16.3127413127413 3.6036036036036 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 1 "Long" "Pred" 15 49 "F" 14 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 2 "Short" "Pred" 12 49 "F" 14 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 3 "Short" "NPred" 16 49 "F" 14 0 0 0 1 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 4 "Long" "NPred" 6 49 "F" 14 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 5 "Long" "Pred" 5 49 "F" 14 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 6 "Short" "Pred" 2 49 "F" 14 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 8 "Long" "Pred" 8 49 "F" 14 0 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 9 "Short" "NPred" 11 49 "F" 14 0 0 1 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 11 "Long" "NPred" 3 49 "F" 14 1 0 0 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P55_L3R2" 12 "Short" "Pred" 9 49 "F" 14 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -0.687258687258691 -8.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 1 "Long" "NPred" 9 49 "F" 12 0 0 1 0 0.5 0.507078507078507 -0.5 -0.49034749034749 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 3 "Long" "Pred" 16 49 "F" 12 1 0 0 0 0.5 0.507078507078507 0.5 0.50965250965251 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 4 "Long" "NPred" 12 49 "F" 12 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 5 "Short" "NPred" 3 49 "F" 12 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 6 "Long" "Pred" 10 49 "F" 12 0 1 0 1 0.5 0.507078507078507 0.5 0.50965250965251 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 7 "Long" "NPred" 2 49 "F" 12 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 8 "Short" "NPred" 6 49 "F" 12 1 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 9 "Short" "Pred" 15 49 "F" 12 0 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 10 "Short" "NPred" 7 49 "F" 12 0 0 0 0 -0.5 -0.492921492921493 -0.5 -0.49034749034749 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 11 "Short" "Pred" 8 49 "F" 12 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P56_L4R2" 12 "Short" "Pred" 5 49 "F" 12 1 0 0 0 -0.5 -0.492921492921493 0.5 0.50965250965251 -0.687258687258691 -10.3963963963964 "Older" 0.5 0.464607464607465
"SP_P57_L1R1" 2 "Short" "Pred" 10 55 "M" 28 0 0 1 0 -0.5 -0.492921492921493 0.5 0.50965250965251 5.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P57_L1R1" 3 "Long" "Pred" 7 55 "M" 28 0 1 0 0 0.5 0.507078507078507 0.5 0.50965250965251 5.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P57_L1R1" 4 "Short" "Pred" 16 55 "M" 28 0 0 0 1 -0.5 -0.492921492921493 0.5 0.50965250965251 5.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
"SP_P57_L1R1" 5 "Long" "NPred" 8 55 "M" 28 0 0 0 1 0.5 0.507078507078507 -0.5 -0.49034749034749 5.31274131274131 5.6036036036036 "Older" 0.5 0.464607464607465
